epiweek,location_name,location,state,hosp-value,hosp-weekly_rate,body_temperature,braun_thermoscan,break_a_fever,bronchitis,cold_and_flu,cold_or_flu,cold_versus_flu,do_i_have_the_flu,duration_of_flu,ear_thermometer,early_flu_symptoms,fever_cough,fever_reducer,fevers,flu,flu_and_pregnancy,flu_complications,flu_contagious,flu_contagious_period,flu_cough,flu_duration,flu_fever,flu_headache,flu_in_children,flu_incubation,flu_medicine,flu_or_cold,flu_remedies,flu_report,flu_test,flu_treatment,flu_treatments,flu_versus_cold,high_fever,how_long_contagious,how_long_does_flu_last,how_long_does_the_flu_last,how_long_does_the_flu_last_,how_long_is_flu_contagious,how_long_is_the_flu_contagious,how_to_get_rid_of_the_flu,how_to_reduce_a_fever,how_to_treat_flu,how_to_treat_the_flu,human_temperature,i_have_the_flu,incubation_period_for_flu,incubation_period_for_the_flu,influenza,influenza_a,influenza_a_and_b,influenza_incubation_period,influenza_symptoms,influenza_type_a,is_flu_contagious,is_the_flu_contagious,low_body,medicine_for_flu,medicine_for_the_flu,normal_body,normal_body_temperature,oscillococcinum,over_the_counter_flu_medicine,pneumonia,reduce_fever,signs_of_flu,signs_of_the_flu,sinus,sinus_infections,symptoms_of_bronchitis,symptoms_of_flu,symptoms_of_pneumonia,symptoms_of_the_flu,taking_temperature,the_flu,the_flu_virus,thermoscan,treating_the_flu,treatment_for_flu,tussin,tussionex,type_a_influenza,upper_respiratory,walking_pneumonia,weather_march,what_to_do_if_you_have_the_flu,issue,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,season
202347,District of Columbia,11,DC,8,1.196573015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,51,327,6030,7,,,,,,,5.42289,5.42289,2023/2024
202348,District of Columbia,11,DC,11,1.645287895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,50,385,7804,7,,,,,,,4.93337,4.93337,2023/2024
202349,District of Columbia,11,DC,14,2.094002776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,49,490,8267,7,,,,,,,5.92718,5.92718,2023/2024
202350,District of Columbia,11,DC,20,2.991432537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,48,507,8154,7,,,,,,,6.21781,6.21781,2023/2024
202351,District of Columbia,11,DC,46,6.880294836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,47,517,7415,7,,,,,,,6.97235,6.97235,2023/2024
202352,District of Columbia,11,DC,57,8.525582731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,46,468,6109,7,,,,,,,7.66083,7.66083,2023/2024
202401,District of Columbia,11,DC,55,8.226439477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,45,402,6449,7,,,,,,,6.23352,6.23352,2023/2024
202402,District of Columbia,11,DC,37,5.534150194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,44,467,7828,7,,,,,,,5.96576,5.96576,2023/2024
202403,District of Columbia,11,DC,27,4.038433925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,43,303,6164,7,,,,,,,4.91564,4.91564,2023/2024
202404,District of Columbia,11,DC,21,3.141004164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,42,512,7826,7,,,,,,,6.54229,6.54229,2023/2024
202405,District of Columbia,11,DC,20,2.991432537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,41,522,7477,7,,,,,,,6.98141,6.98141,2023/2024
202406,District of Columbia,11,DC,14,2.094002776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,40,602,7609,6,,,,,,,7.91168,7.91168,2023/2024
202407,District of Columbia,11,DC,19,2.84186091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,39,659,7500,7,,,,,,,8.78667,8.78667,2023/2024
202408,District of Columbia,11,DC,18,2.692289283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,38,667,7489,7,,,,,,,8.9064,8.9064,2023/2024
202409,District of Columbia,11,DC,15,2.243574403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,37,664,8033,7,,,,,,,8.2659,8.2659,2023/2024
202410,District of Columbia,11,DC,36,5.384578567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,36,669,8134,7,,,,,,,8.22474,8.22474,2023/2024
202411,District of Columbia,11,DC,14,2.094002776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,35,584,7765,7,,,,,,,7.52093,7.52093,2023/2024
202412,District of Columbia,11,DC,20,2.991432537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,34,529,7600,7,,,,,,,6.96053,6.96053,2023/2024
202413,District of Columbia,11,DC,18,2.692289283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,33,498,7528,7,,,,,,,6.6153,6.6153,2023/2024
202414,District of Columbia,11,DC,23,3.440147418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,32,496,7572,7,,,,,,,6.55045,6.55045,2023/2024
202415,District of Columbia,11,DC,17,2.542717657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,31,649,12791,7,,,,,,,5.07388,5.07388,2023/2024
202416,District of Columbia,11,DC,14,2.094002776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,30,358,7353,7,,,,,,,4.86876,4.86876,2023/2024
202417,District of Columbia,11,DC,8,1.196573015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202446,29,349,8099,7,,,,,,,4.30917,4.30917,2023/2024
202206,Delaware,10,DE,2,0.197069187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,100,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,85,50,8152,16,,,,,,,0.613346,0.613346,2021/2022
202207,Delaware,10,DE,2,0.197069187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,57,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,84,39,8295,16,,,,,,,0.470163,0.470163,2021/2022
202208,Delaware,10,DE,1,0.098534594,0,0,0,47,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,83,36,8397,16,,,,,,,0.428725,0.428725,2021/2022
202209,Delaware,10,DE,2,0.197069187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,59,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,100,0,202339,82,58,9628,19,,,,,,,0.60241,0.60241,2021/2022
202210,Delaware,10,DE,7,0.689742155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,54,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,202339,81,54,9121,16,,,,,,,0.59204,0.59204,2021/2022
202211,Delaware,10,DE,6,0.591207561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,63,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,202339,80,83,9329,16,,,,,,,0.889699,0.889699,2021/2022
202212,Delaware,10,DE,6,0.591207561,0,0,0,58,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,65,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,202339,79,102,8973,16,,,,,,,1.13674,1.13674,2021/2022
202213,Delaware,10,DE,5,0.492672968,0,0,0,51,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,78,70,8333,16,,,,,,,0.840034,0.840034,2021/2022
202214,Delaware,10,DE,10,0.985345935,0,0,0,53,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,66,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,202339,77,108,9453,16,,,,,,,1.14249,1.14249,2021/2022
202215,Delaware,10,DE,41,4.039918335,35,0,0,64,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,61,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,202339,76,112,9163,16,,,,,,,1.22231,1.22231,2021/2022
202216,Delaware,10,DE,18,1.773622683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,63,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,75,117,10461,19,,,,,,,1.11844,1.11844,2021/2022
202217,Delaware,10,DE,9,0.886811342,0,0,0,47,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,74,100,11365,19,,,,,,,0.879894,0.879894,2021/2022
202218,Delaware,10,DE,6,0.591207561,0,0,0,51,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,73,121,11838,19,,,,,,,1.02213,1.02213,2021/2022
202219,Delaware,10,DE,6,0.591207561,0,0,0,39,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,66,0,0,0,0,0,0,7,0,0,67,0,0,0,0,0,0,0,0,202339,72,122,12012,19,,,,,,,1.01565,1.01565,2021/2022
202220,Delaware,10,DE,4,0.394138374,42,0,0,52,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,67,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,202339,71,146,12441,19,,,,,,,1.17354,1.17354,2021/2022
202221,Delaware,10,DE,3,0.295603781,0,0,0,61,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,70,130,10337,16,,,,,,,1.25762,1.25762,offseason
202222,Delaware,10,DE,9,0.886811342,0,0,0,68,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,69,136,8875,16,,,,,,,1.53239,1.53239,offseason
202223,Delaware,10,DE,6,0.591207561,0,0,0,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,68,116,9298,16,,,,,,,1.24758,1.24758,offseason
202224,Delaware,10,DE,2,0.197069187,0,0,0,36,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,67,91,8756,16,,,,,,,1.03929,1.03929,offseason
202225,Delaware,10,DE,3,0.295603781,47,0,0,46,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,66,74,9547,18,,,,,,,0.775113,0.775113,offseason
202226,Delaware,10,DE,1,0.098534594,0,0,0,35,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,65,58,9478,16,,,,,,,0.611943,0.611943,offseason
202227,Delaware,10,DE,1,0.098534594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,50,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,202339,64,74,10503,18,,,,,,,0.704561,0.704561,offseason
202228,Delaware,10,DE,1,0.098534594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,97,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,63,66,9399,15,,,,,,,0.702202,0.702202,offseason
202229,Delaware,10,DE,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,202339,62,69,11490,19,,,,,,,0.600522,0.600522,offseason
202230,Delaware,10,DE,2,0.197069187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,61,73,9284,14,,,,,,,0.786299,0.786299,offseason
202231,Delaware,10,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,28,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,60,57,9055,15,,,,,,,0.629486,0.629486,offseason
202232,Delaware,10,DE,1,0.098534594,0,0,0,42,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,59,65,8920,14,,,,,,,0.7287,0.7287,offseason
202233,Delaware,10,DE,1,0.098534594,0,0,0,44,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,58,52,9085,14,,,,,,,0.572372,0.572372,offseason
202234,Delaware,10,DE,1,0.098534594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,57,55,7633,9,,,,,,,0.720555,0.720555,offseason
202235,Delaware,10,DE,3,0.295603781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,56,240,8019,11,,,,,,,2.99289,2.99289,offseason
202236,Delaware,10,DE,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,55,82,7727,10,,,,,,,1.06121,1.06121,offseason
202237,Delaware,10,DE,2,0.197069187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,54,89,11021,18,,,,,,,0.807549,0.807549,offseason
202238,Delaware,10,DE,0,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,53,118,11133,18,,,,,,,1.05991,1.05991,offseason
202239,Delaware,10,DE,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,52,102,10383,16,,,,,,,0.982375,0.982375,offseason
202240,Delaware,10,DE,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,60,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,202439,103,105,11327,23,,,,,,,0.926989,0.926989,2022/2023
202241,Delaware,10,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,29,0,0,0,59,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,202439,102,165,14465,29,,,,,,,1.14068,1.14068,2022/2023
202242,Delaware,10,DE,1,0.098534594,0,0,0,59,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,65,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,202439,101,188,15111,30,,,,,,,1.24413,1.24413,2022/2023
202243,Delaware,10,DE,4,0.394138374,0,0,0,42,76,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,54,0,0,0,0,0,0,16,0,0,0,0,0,84,0,0,0,0,0,202439,100,267,15077,28,,,,,,,1.77091,1.77091,2022/2023
202244,Delaware,10,DE,10,0.985345935,0,0,0,72,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,85,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,202439,99,412,15378,27,,,,,,,2.67915,2.67915,2022/2023
202245,Delaware,10,DE,13,1.280949716,43,0,0,80,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,70,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,202439,98,398,15082,26,,,,,,,2.63891,2.63891,2022/2023
202246,Delaware,10,DE,53,5.222333457,0,0,0,68,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,41,0,0,0,72,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,202439,97,357,14727,27,,,,,,,2.42412,2.42412,2022/2023
202247,Delaware,10,DE,39,3.842849147,0,0,0,60,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,71,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,202439,96,394,12298,27,,,,,,,3.20377,3.20377,2022/2023
202248,Delaware,10,DE,86,8.473975043,42,0,0,80,0,0,0,0,100,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,63,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,202439,95,580,15777,27,,,,,,,3.67624,3.67624,2022/2023
